temp,traffic_volume,rain_1h,snow_1h,clouds_all,date_time
272.22,1018,0.0,0.0,1,2016-04-11T23:00:00.000+05:30
271.51,586,0.0,0.0,1,2016-04-12T00:00:00.000+05:30
269.95,257,0.0,0.0,1,2016-04-12T02:00:00.000+05:30
269.21,307,0.0,0.0,1,2016-04-12T03:00:00.000+05:30
268.22,837,0.0,0.0,1,2016-04-12T04:00:00.000+05:30
267.16,6127,0.0,0.0,1,2016-04-12T06:00:00.000+05:30
267.82,6456,0.0,0.0,1,2016-04-12T07:00:00.000+05:30
272.58,6199,0.0,0.0,1,2016-04-12T08:00:00.000+05:30
274.58,5635,0.0,0.0,1,2016-04-12T09:00:00.000+05:30
277.06,4887,0.0,0.0,5,2016-04-12T11:00:00.000+05:30
279.65,5055,0.0,0.0,75,2016-04-12T12:00:00.000+05:30
281.22,5268,0.0,0.0,90,2016-04-12T13:00:00.000+05:30
280.93,6186,0.0,0.0,90,2016-04-12T15:00:00.000+05:30
280.77,6445,0.0,0.0,90,2016-04-12T17:00:00.000+05:30
280.63,4695,0.0,0.0,75,2016-04-12T18:00:00.000+05:30
278.23,2747,0.0,0.0,90,2016-04-12T21:00:00.000+05:30
278.8,2016,0.0,0.0,40,2016-04-12T22:00:00.000+05:30
278.79,1946,0.0,0.0,40,2016-04-12T23:00:00.000+05:30
279.15,689,0.0,0.0,90,2016-04-13T00:00:00.000+05:30
279.87,452,0.0,0.0,90,2016-04-13T01:00:00.000+05:30
280.39,378,0.0,0.0,90,2016-04-13T02:00:00.000+05:30
280.16,418,0.0,0.0,90,2016-04-13T03:00:00.000+05:30
280.22,1003,0.0,0.0,90,2016-04-13T04:00:00.000+05:30
279.01,2979,0.0,0.0,1,2016-04-13T05:00:00.000+05:30
278.42,6180,0.0,0.0,1,2016-04-13T06:00:00.000+05:30
278.65,7084,0.0,0.0,5,2016-04-13T07:00:00.000+05:30
281.12,6150,0.0,0.0,1,2016-04-13T08:00:00.000+05:30
283.86,5483,0.0,0.0,5,2016-04-13T09:00:00.000+05:30
285.51,4354,0.0,0.0,1,2016-04-13T10:00:00.000+05:30
287.29,4515,0.0,0.0,1,2016-04-13T11:00:00.000+05:30
288.86,5296,0.0,0.0,5,2016-04-13T13:00:00.000+05:30
291.02,6147,0.0,0.0,5,2016-04-13T15:00:00.000+05:30
293.2,6764,0.0,0.0,5,2016-04-13T17:00:00.000+05:30
293.54,3540,0.0,0.0,1,2016-04-13T19:00:00.000+05:30
289.09,3257,0.0,0.0,1,2016-04-13T20:00:00.000+05:30
286.41,1993,0.0,0.0,1,2016-04-13T22:00:00.000+05:30
285.87,1106,0.0,0.0,1,2016-04-13T23:00:00.000+05:30
285.21,648,0.0,0.0,1,2016-04-14T00:00:00.000+05:30
284.29,398,0.0,0.0,1,2016-04-14T01:00:00.000+05:30
283.86,360,0.0,0.0,1,2016-04-14T03:00:00.000+05:30
283.47,864,0.0,0.0,1,2016-04-14T04:00:00.000+05:30
283.36,2836,0.0,0.0,1,2016-04-14T05:00:00.000+05:30
283.22,6052,0.0,0.0,1,2016-04-14T06:00:00.000+05:30
283.43,6876,0.0,0.0,1,2016-04-14T07:00:00.000+05:30
285.79,6171,0.0,0.0,40,2016-04-14T08:00:00.000+05:30
287.47,5407,0.0,0.0,40,2016-04-14T09:00:00.000+05:30
290.19,5032,0.0,0.0,40,2016-04-14T10:00:00.000+05:30
291.3,5267,0.0,0.0,40,2016-04-14T11:00:00.000+05:30
293.08,5324,0.0,0.0,20,2016-04-14T12:00:00.000+05:30
295.58,5334,0.0,0.0,1,2016-04-14T13:00:00.000+05:30
296.57,5672,0.0,0.0,1,2016-04-14T14:00:00.000+05:30
296.92,6140,0.0,0.0,1,2016-04-14T15:00:00.000+05:30
297.7,6991,0.0,0.0,1,2016-04-14T16:00:00.000+05:30
297.48,4686,0.0,0.0,1,2016-04-14T18:00:00.000+05:30
294.78,3777,0.0,0.0,1,2016-04-14T19:00:00.000+05:30
293.66,3595,0.0,0.0,1,2016-04-14T20:00:00.000+05:30
291.43,3059,0.0,0.0,1,2016-04-14T21:00:00.000+05:30
290.45,2424,0.0,0.0,1,2016-04-14T22:00:00.000+05:30
288.93,1348,0.0,0.0,1,2016-04-14T23:00:00.000+05:30
287.65,798,0.0,0.0,1,2016-04-15T00:00:00.000+05:30
286.65,451,0.0,0.0,1,2016-04-15T01:00:00.000+05:30
285.79,323,0.0,0.0,1,2016-04-15T02:00:00.000+05:30
284.92,349,0.0,0.0,1,2016-04-15T03:00:00.000+05:30
284.29,826,0.0,0.0,1,2016-04-15T04:00:00.000+05:30
283.86,2586,0.0,0.0,1,2016-04-15T05:00:00.000+05:30
283.38,5731,0.0,0.0,1,2016-04-15T06:00:00.000+05:30
283.57,6806,0.0,0.0,1,2016-04-15T07:00:00.000+05:30
287.97,5278,0.0,0.0,1,2016-04-15T09:00:00.000+05:30
290.08,5101,0.0,0.0,1,2016-04-15T10:00:00.000+05:30
292.88,5440,0.0,0.0,40,2016-04-15T11:00:00.000+05:30
294.88,5816,0.0,0.0,40,2016-04-15T12:00:00.000+05:30
296.08,5832,0.0,0.0,1,2016-04-15T14:00:00.000+05:30
297.51,6318,0.0,0.0,1,2016-04-15T15:00:00.000+05:30
297.54,5916,0.0,0.0,1,2016-04-15T16:00:00.000+05:30
296.86,5886,0.0,0.0,1,2016-04-15T17:00:00.000+05:30
295.02,4033,0.0,0.0,75,2016-04-15T19:00:00.000+05:30
294.48,3412,0.0,0.0,1,2016-04-15T20:00:00.000+05:30
292.93,3258,0.0,0.0,1,2016-04-15T21:00:00.000+05:30
292.21,3127,0.0,0.0,1,2016-04-15T22:00:00.000+05:30
291.15,1865,0.0,0.0,1,2016-04-15T23:00:00.000+05:30
290.4,1336,0.0,0.0,1,2016-04-16T00:00:00.000+05:30
290.36,788,0.0,0.0,1,2016-04-16T01:00:00.000+05:30
289.51,638,0.0,0.0,1,2016-04-16T02:00:00.000+05:30
289.01,405,0.0,0.0,1,2016-04-16T03:00:00.000+05:30
288.72,413,0.0,0.0,1,2016-04-16T04:00:00.000+05:30
288.21,745,0.0,0.0,1,2016-04-16T05:00:00.000+05:30
287.55,1442,0.0,0.0,75,2016-04-16T06:00:00.000+05:30
288.01,2202,0.0,0.0,90,2016-04-16T07:00:00.000+05:30
288.94,3475,0.0,0.0,90,2016-04-16T08:00:00.000+05:30
291.43,4321,0.0,0.0,40,2016-04-16T09:00:00.000+05:30
293.15,4595,0.0,0.0,1,2016-04-16T10:00:00.000+05:30
296.03,5146,0.0,0.0,40,2016-04-16T11:00:00.000+05:30
296.61,5371,0.0,0.0,75,2016-04-16T12:00:00.000+05:30
298.01,4807,0.0,0.0,40,2016-04-16T13:00:00.000+05:30
298.24,4823,0.0,0.0,75,2016-04-16T14:00:00.000+05:30
298.85,4590,0.0,0.0,40,2016-04-16T16:00:00.000+05:30
299.01,4552,0.0,0.0,75,2016-04-16T17:00:00.000+05:30
298.78,4059,0.0,0.0,75,2016-04-16T18:00:00.000+05:30
297.22,3261,0.0,0.0,75,2016-04-16T20:00:00.000+05:30
293.72,3231,0.0,0.0,1,2016-04-16T21:00:00.000+05:30
293.07,3487,0.0,0.0,90,2016-04-16T22:00:00.000+05:30
292.87,2511,0.0,0.0,40,2016-04-16T23:00:00.000+05:30
292.29,1388,0.0,0.0,40,2016-04-17T00:00:00.000+05:30
291.22,830,0.0,0.0,1,2016-04-17T01:00:00.000+05:30
290.44,648,0.0,0.0,1,2016-04-17T02:00:00.000+05:30
289.93,395,0.0,0.0,1,2016-04-17T03:00:00.000+05:30
289.33,390,0.0,0.0,1,2016-04-17T04:00:00.000+05:30
288.86,629,0.0,0.0,1,2016-04-17T05:00:00.000+05:30
288.03,1180,0.0,0.0,20,2016-04-17T06:00:00.000+05:30
288.72,1734,0.0,0.0,1,2016-04-17T07:00:00.000+05:30
291.22,2116,0.0,0.0,1,2016-04-17T08:00:00.000+05:30
292.51,3117,0.0,0.0,1,2016-04-17T09:00:00.000+05:30
294.62,3847,0.0,0.0,40,2016-04-17T10:00:00.000+05:30
296.08,4724,0.0,0.0,40,2016-04-17T12:00:00.000+05:30
297.94,4722,0.0,0.0,75,2016-04-17T13:00:00.000+05:30
298.28,4661,0.0,0.0,90,2016-04-17T14:00:00.000+05:30
299.15,4671,0.0,0.0,90,2016-04-17T16:00:00.000+05:30
298.65,4426,0.0,0.0,75,2016-04-17T17:00:00.000+05:30
296.69,3125,0.0,0.0,40,2016-04-17T20:00:00.000+05:30
293.8,2569,0.0,0.0,1,2016-04-17T21:00:00.000+05:30
293.05,1801,0.0,0.0,40,2016-04-17T22:00:00.000+05:30
292.29,1036,0.0,0.0,40,2016-04-17T23:00:00.000+05:30
291.68,588,0.0,0.0,40,2016-04-18T00:00:00.000+05:30
291.37,370,0.0,0.0,40,2016-04-18T01:00:00.000+05:30
291.36,310,0.0,0.0,40,2016-04-18T02:00:00.000+05:30
290.94,299,0.0,0.0,1,2016-04-18T03:00:00.000+05:30
289.47,840,0.0,0.0,40,2016-04-18T04:00:00.000+05:30
288.29,2687,0.0,0.0,1,2016-04-18T05:00:00.000+05:30
286.86,5872,0.0,0.0,40,2016-04-18T06:00:00.000+05:30
287.82,6901,0.0,0.0,90,2016-04-18T07:00:00.000+05:30
289.44,6328,0.0,0.0,1,2016-04-18T08:00:00.000+05:30
292.49,5246,0.0,0.0,40,2016-04-18T09:00:00.000+05:30
294.0,4587,0.0,0.0,1,2016-04-18T10:00:00.000+05:30
295.36,4692,0.0,0.0,40,2016-04-18T11:00:00.000+05:30
296.73,4899,0.0,0.0,75,2016-04-18T12:00:00.000+05:30
298.01,5433,0.0,0.0,40,2016-04-18T14:00:00.000+05:30
297.45,5850,0.0,0.0,75,2016-04-18T15:00:00.000+05:30
296.8,6660,0.0,0.0,90,2016-04-18T16:00:00.000+05:30
294.89,6456,0.0,0.0,90,2016-04-18T17:00:00.000+05:30
293.45,4757,0.0,0.0,90,2016-04-18T18:00:00.000+05:30
291.59,3219,0.0,0.0,90,2016-04-18T19:00:00.000+05:30
290.73,2739,0.0,0.0,90,2016-04-18T20:00:00.000+05:30
288.74,2315,0.0,0.0,40,2016-04-18T21:00:00.000+05:30
287.51,3626,0.0,0.0,1,2016-04-18T22:00:00.000+05:30
284.9,1644,0.0,0.0,75,2016-04-18T23:00:00.000+05:30
284.09,626,0.0,0.0,90,2016-04-19T00:00:00.000+05:30
283.31,338,0.0,0.0,90,2016-04-19T01:00:00.000+05:30
282.24,267,0.0,0.0,90,2016-04-19T02:00:00.000+05:30
281.85,315,0.0,0.0,90,2016-04-19T03:00:00.000+05:30
281.85,862,0.0,0.0,90,2016-04-19T04:00:00.000+05:30
282.35,2722,0.6,0.0,90,2016-04-19T05:00:00.000+05:30
282.3,5770,0.0,0.0,90,2016-04-19T06:00:00.000+05:30
282.65,6965,0.0,0.0,90,2016-04-19T07:00:00.000+05:30
282.87,6332,0.0,0.0,90,2016-04-19T08:00:00.000+05:30
283.3,5582,0.0,0.0,90,2016-04-19T09:00:00.000+05:30
283.8,4702,0.0,0.0,90,2016-04-19T10:00:00.000+05:30
284.94,5089,0.0,0.0,90,2016-04-19T11:00:00.000+05:30
285.23,5138,0.0,0.0,90,2016-04-19T12:00:00.000+05:30
286.01,5282,0.0,0.0,90,2016-04-19T14:00:00.000+05:30
286.29,6082,0.0,0.0,90,2016-04-19T15:00:00.000+05:30
286.58,6899,0.0,0.0,90,2016-04-19T16:00:00.000+05:30
286.61,6210,0.0,0.0,90,2016-04-19T17:00:00.000+05:30
286.3,4746,0.0,0.0,90,2016-04-19T18:00:00.000+05:30
285.73,3448,0.0,0.0,90,2016-04-19T19:00:00.000+05:30
285.46,3016,0.0,0.0,90,2016-04-19T20:00:00.000+05:30
284.78,2843,0.0,0.0,40,2016-04-19T21:00:00.000+05:30
284.78,1777,0.0,0.0,40,2016-04-19T22:00:00.000+05:30
284.4,1043,0.0,0.0,75,2016-04-19T23:00:00.000+05:30
284.29,538,0.0,0.0,75,2016-04-20T00:00:00.000+05:30
284.22,381,0.0,0.0,90,2016-04-20T01:00:00.000+05:30
284.22,275,0.0,0.0,90,2016-04-20T02:00:00.000+05:30
284.29,350,0.0,0.0,75,2016-04-20T03:00:00.000+05:30
284.22,941,0.0,0.0,40,2016-04-20T04:00:00.000+05:30
283.86,2859,0.0,0.0,75,2016-04-20T05:00:00.000+05:30
283.79,6100,0.0,0.0,90,2016-04-20T06:00:00.000+05:30
283.77,7192,0.0,0.0,90,2016-04-20T07:00:00.000+05:30
284.08,6405,0.0,0.0,90,2016-04-20T08:00:00.000+05:30
284.34,5392,0.0,0.0,90,2016-04-20T09:00:00.000+05:30
284.93,4852,0.0,0.0,90,2016-04-20T10:00:00.000+05:30
286.42,5038,0.0,0.0,90,2016-04-20T11:00:00.000+05:30
288.02,5242,0.0,0.0,75,2016-04-20T12:00:00.000+05:30
289.8,5281,0.0,0.0,75,2016-04-20T13:00:00.000+05:30
290.72,5745,0.0,0.0,40,2016-04-20T14:00:00.000+05:30
291.08,6701,0.0,0.0,40,2016-04-20T16:00:00.000+05:30
291.28,6574,0.0,0.0,75,2016-04-20T17:00:00.000+05:30
291.3,4808,0.0,0.0,90,2016-04-20T18:00:00.000+05:30
289.79,3634,0.0,0.0,75,2016-04-20T19:00:00.000+05:30
288.48,3223,0.0,0.0,90,2016-04-20T20:00:00.000+05:30
286.86,2833,0.0,0.0,75,2016-04-20T21:00:00.000+05:30
286.36,2112,0.0,0.0,90,2016-04-20T22:00:00.000+05:30
285.94,2910,0.0,0.0,90,2016-04-20T23:00:00.000+05:30
285.81,1381,0.0,0.0,90,2016-04-21T00:00:00.000+05:30
285.79,417,0.0,0.0,75,2016-04-21T01:00:00.000+05:30
285.51,327,0.0,0.0,90,2016-04-21T02:00:00.000+05:30
285.29,338,0.0,0.0,90,2016-04-21T03:00:00.000+05:30
285.21,856,0.0,0.0,75,2016-04-21T04:00:00.000+05:30
284.71,2781,0.0,0.0,90,2016-04-21T05:00:00.000+05:30
284.92,5955,0.0,0.0,90,2016-04-21T06:00:00.000+05:30
284.98,7260,0.0,0.0,90,2016-04-21T07:00:00.000+05:30
285.29,6303,0.0,0.0,90,2016-04-21T08:00:00.000+05:30
286.22,4648,0.0,0.0,90,2016-04-21T09:00:00.000+05:30
286.22,4734,0.0,0.0,90,2016-04-21T10:00:00.000+05:30
285.82,4884,2.4,0.0,90,2016-04-21T11:00:00.000+05:30
287.111,5197,0.0,0.0,92,2016-04-21T12:00:00.000+05:30
287.111,5106,0.0,0.0,92,2016-04-21T13:00:00.000+05:30
289.288,5677,0.0,0.0,36,2016-04-21T14:00:00.000+05:30
289.288,5994,0.0,0.0,36,2016-04-21T15:00:00.000+05:30
289.288,6864,0.0,0.0,36,2016-04-21T16:00:00.000+05:30
286.9240000000001,6736,0.0,0.0,68,2016-04-21T17:00:00.000+05:30
286.9240000000001,5021,0.0,0.0,68,2016-04-21T18:00:00.000+05:30
286.9240000000001,3962,0.0,0.0,68,2016-04-21T19:00:00.000+05:30
283.293,3511,0.0,0.0,0,2016-04-21T20:00:00.000+05:30
283.293,3166,0.0,0.0,0,2016-04-21T21:00:00.000+05:30
283.293,3196,0.0,0.0,0,2016-04-21T22:00:00.000+05:30
279.893,2737,0.0,0.0,24,2016-04-21T23:00:00.000+05:30
284.05,983,0.0,0.0,24,2016-04-22T00:00:00.000+05:30
283.35,948,0.0,0.0,24,2016-04-22T01:00:00.000+05:30
276.54200000000003,442,0.0,0.0,0,2016-04-22T02:00:00.000+05:30
276.54200000000003,418,0.0,0.0,0,2016-04-22T03:00:00.000+05:30
276.54200000000003,921,0.0,0.0,0,2016-04-22T04:00:00.000+05:30
274.954,2824,0.0,0.0,0,2016-04-22T05:00:00.000+05:30
274.954,6035,0.0,0.0,0,2016-04-22T06:00:00.000+05:30
279.75,7241,0.0,0.0,0,2016-04-22T07:00:00.000+05:30
278.952,6166,0.0,0.0,0,2016-04-22T08:00:00.000+05:30
278.952,5388,0.0,0.0,0,2016-04-22T09:00:00.000+05:30
280.65,4993,0.0,0.0,0,2016-04-22T10:00:00.000+05:30
284.811,5228,0.0,0.0,0,2016-04-22T11:00:00.000+05:30
282.65,5640,0.0,0.0,40,2016-04-22T12:00:00.000+05:30
284.32,5521,0.0,0.0,20,2016-04-22T13:00:00.000+05:30
285.62,5816,0.0,0.0,1,2016-04-22T14:00:00.000+05:30
287.5,6604,0.0,0.0,1,2016-04-22T16:00:00.000+05:30
287.83,4910,0.0,0.0,40,2016-04-22T18:00:00.000+05:30
286.6,3974,0.0,0.0,1,2016-04-22T19:00:00.000+05:30
285.34,3527,0.0,0.0,1,2016-04-22T20:00:00.000+05:30
282.63,2991,0.0,0.0,1,2016-04-22T22:00:00.000+05:30
281.03,2181,0.0,0.0,1,2016-04-22T23:00:00.000+05:30
280.33,1677,0.0,0.0,1,2016-04-23T00:00:00.000+05:30
279.31,935,0.0,0.0,1,2016-04-23T01:00:00.000+05:30
278.63,736,0.0,0.0,1,2016-04-23T02:00:00.000+05:30
278.03,405,0.0,0.0,1,2016-04-23T03:00:00.000+05:30
277.86,413,0.0,0.0,1,2016-04-23T04:00:00.000+05:30
277.22,745,0.0,0.0,1,2016-04-23T05:00:00.000+05:30
277.13,1442,0.0,0.0,1,2016-04-23T06:00:00.000+05:30
278.56,2202,0.0,0.0,1,2016-04-23T07:00:00.000+05:30
281.1,3497,0.0,0.0,1,2016-04-23T08:00:00.000+05:30
284.05,4366,0.0,0.0,12,2016-04-23T09:00:00.000+05:30
287.75,4482,0.0,0.0,1,2016-04-23T10:00:00.000+05:30
291.25,5285,0.0,0.0,1,2016-04-23T12:00:00.000+05:30
292.34,5057,0.0,0.0,40,2016-04-23T13:00:00.000+05:30
293.17,4855,0.0,0.0,1,2016-04-23T14:00:00.000+05:30
293.19,4755,0.0,0.0,75,2016-04-23T16:00:00.000+05:30
293.46,4687,0.0,0.0,1,2016-04-23T17:00:00.000+05:30
293.26,4444,0.0,0.0,1,2016-04-23T18:00:00.000+05:30
291.11,3340,0.0,0.0,1,2016-04-23T20:00:00.000+05:30
290.2,3497,0.0,0.0,1,2016-04-23T21:00:00.000+05:30
289.31,3000,0.0,0.0,1,2016-04-23T22:00:00.000+05:30
289.33,2256,0.0,0.0,1,2016-04-23T23:00:00.000+05:30
289.23,1867,0.0,0.0,40,2016-04-24T00:00:00.000+05:30
288.86,1063,0.0,0.0,40,2016-04-24T01:00:00.000+05:30
288.35,822,0.0,0.0,1,2016-04-24T02:00:00.000+05:30
288.09,395,0.0,0.0,1,2016-04-24T03:00:00.000+05:30
287.62,390,0.0,0.0,40,2016-04-24T04:00:00.000+05:30
287.3,629,0.0,0.0,1,2016-04-24T05:00:00.000+05:30
285.97,1180,0.64,0.0,90,2016-04-24T06:00:00.000+05:30
285.57,1734,1.02,0.0,90,2016-04-24T07:00:00.000+05:30
284.58,2620,1.6,0.0,90,2016-04-24T08:00:00.000+05:30
284.34,2907,4.06,0.0,90,2016-04-24T09:00:00.000+05:30
284.55,3494,5.21,0.0,90,2016-04-24T10:00:00.000+05:30
284.35,3929,1.02,0.0,90,2016-04-24T11:00:00.000+05:30
284.58,4349,1.02,0.0,90,2016-04-24T12:00:00.000+05:30
285.88,4779,0.0,0.0,75,2016-04-24T13:00:00.000+05:30
286.28,4347,0.0,0.0,75,2016-04-24T14:00:00.000+05:30
286.36,4087,0.0,0.0,90,2016-04-24T15:00:00.000+05:30
286.46,4461,0.51,0.0,90,2016-04-24T16:00:00.000+05:30
286.58,5823,0.0,0.0,90,2016-04-24T17:00:00.000+05:30
286.19,3260,0.0,0.0,90,2016-04-24T19:00:00.000+05:30
285.29,2577,1.02,0.0,90,2016-04-24T20:00:00.000+05:30
284.99,2269,1.91,0.0,90,2016-04-24T21:00:00.000+05:30
284.79,1609,1.4,0.0,75,2016-04-24T22:00:00.000+05:30
284.49,966,0.38,0.0,90,2016-04-24T23:00:00.000+05:30
284.47,513,0.25,0.0,90,2016-04-25T00:00:00.000+05:30
284.53,334,3.41,0.0,90,2016-04-25T01:00:00.000+05:30
284.71,264,0.0,0.0,90,2016-04-25T02:00:00.000+05:30
284.65,337,0.0,0.0,90,2016-04-25T03:00:00.000+05:30
284.41,830,0.51,0.0,40,2016-04-25T04:00:00.000+05:30
284.14,2776,0.0,0.0,40,2016-04-25T05:00:00.000+05:30
283.78,5901,0.0,0.0,90,2016-04-25T06:00:00.000+05:30
283.52,6807,1.52,0.0,90,2016-04-25T07:00:00.000+05:30
283.59,5521,4.7,0.0,90,2016-04-25T08:00:00.000+05:30
283.48,4226,0.76,0.0,90,2016-04-25T10:00:00.000+05:30
283.78,4510,0.25,0.0,90,2016-04-25T11:00:00.000+05:30
284.62,4678,0.0,0.0,90,2016-04-25T12:00:00.000+05:30
284.69,4860,0.0,0.0,90,2016-04-25T13:00:00.000+05:30
284.79,5847,0.0,0.0,90,2016-04-25T15:00:00.000+05:30
283.9,6552,0.0,0.0,90,2016-04-25T16:00:00.000+05:30
283.86,6253,0.0,0.0,90,2016-04-25T17:00:00.000+05:30
283.06,4681,0.0,0.0,90,2016-04-25T18:00:00.000+05:30
282.43,3233,0.0,0.0,90,2016-04-25T19:00:00.000+05:30
281.93,2820,0.0,0.0,90,2016-04-25T20:00:00.000+05:30
281.03,2489,0.0,0.0,90,2016-04-25T21:00:00.000+05:30
280.75,1491,0.0,0.0,90,2016-04-25T22:00:00.000+05:30
280.0,971,0.0,0.0,90,2016-04-25T23:00:00.000+05:30
279.1,545,0.0,0.0,90,2016-04-26T00:00:00.000+05:30
279.02,360,0.0,0.0,90,2016-04-26T01:00:00.000+05:30
278.47,252,0.0,0.0,90,2016-04-26T02:00:00.000+05:30
278.44,332,0.0,0.0,90,2016-04-26T03:00:00.000+05:30
277.97,839,0.0,0.0,90,2016-04-26T04:00:00.000+05:30
277.99,6015,0.0,0.0,90,2016-04-26T06:00:00.000+05:30
278.09,7149,0.0,0.0,90,2016-04-26T07:00:00.000+05:30
278.45,6326,0.0,0.0,90,2016-04-26T08:00:00.000+05:30
278.75,5321,0.0,0.0,90,2016-04-26T09:00:00.000+05:30
280.65,5985,0.0,0.0,90,2016-04-26T15:00:00.000+05:30
281.42,6505,0.0,0.0,90,2016-04-26T17:00:00.000+05:30
281.83,3429,0.0,0.0,90,2016-04-26T19:00:00.000+05:30
281.29,2521,0.0,0.0,40,2016-04-26T21:00:00.000+05:30
280.78,1053,0.0,0.0,75,2016-04-26T23:00:00.000+05:30
279.52,354,0.0,0.0,40,2016-04-27T01:00:00.000+05:30
278.67,327,0.0,0.0,1,2016-04-27T03:00:00.000+05:30
277.95,866,0.0,0.0,1,2016-04-27T04:00:00.000+05:30
277.91,2918,0.0,0.0,75,2016-04-27T05:00:00.000+05:30
277.59,5964,0.0,0.0,1,2016-04-27T06:00:00.000+05:30
277.63,7076,0.0,0.0,75,2016-04-27T07:00:00.000+05:30
278.6,6518,0.0,0.0,1,2016-04-27T08:00:00.000+05:30
280.1,5296,0.0,0.0,1,2016-04-27T09:00:00.000+05:30
282.62,4941,0.0,0.0,1,2016-04-27T11:00:00.000+05:30
283.37,5122,0.0,0.0,1,2016-04-27T13:00:00.000+05:30
284.61,6115,0.0,0.0,90,2016-04-27T15:00:00.000+05:30
282.81,6237,2.96,0.0,90,2016-04-27T17:00:00.000+05:30
278.47,1012,0.54,0.0,90,2016-04-27T23:00:00.000+05:30
278.17,600,0.25,0.0,90,2016-04-28T00:00:00.000+05:30
277.57,365,0.0,0.0,90,2016-04-28T01:00:00.000+05:30
277.9,275,0.0,0.0,90,2016-04-28T02:00:00.000+05:30
278.08,336,0.25,0.0,90,2016-04-28T03:00:00.000+05:30
277.87,877,0.76,0.0,90,2016-04-28T04:00:00.000+05:30
277.11,2772,0.51,0.0,90,2016-04-28T05:00:00.000+05:30
276.35,5517,0.25,0.0,90,2016-04-28T06:00:00.000+05:30
276.23,6154,0.42,0.0,90,2016-04-28T07:00:00.000+05:30
276.39,5691,0.0,0.0,90,2016-04-28T08:00:00.000+05:30
276.02,5536,1.02,0.0,90,2016-04-28T09:00:00.000+05:30
275.78,4655,1.86,0.0,90,2016-04-28T10:00:00.000+05:30
276.44,4894,0.96,0.0,90,2016-04-28T11:00:00.000+05:30
277.14,5094,0.25,0.0,90,2016-04-28T12:00:00.000+05:30
278.38,5237,0.0,0.0,90,2016-04-28T13:00:00.000+05:30
278.81,5572,0.0,0.0,90,2016-04-28T14:00:00.000+05:30
279.27,5967,0.0,0.0,90,2016-04-28T15:00:00.000+05:30
278.73,6554,0.51,0.0,90,2016-04-28T16:00:00.000+05:30
278.39,6048,1.02,0.0,90,2016-04-28T17:00:00.000+05:30
278.22,4884,1.52,0.0,90,2016-04-28T18:00:00.000+05:30
278.32,3464,0.25,0.0,90,2016-04-28T19:00:00.000+05:30
277.94,2934,1.4,0.0,92,2016-04-28T20:00:00.000+05:30
277.9,2819,1.52,0.0,90,2016-04-28T21:00:00.000+05:30
277.76,1993,1.09,0.0,90,2016-04-28T22:00:00.000+05:30
277.71,1309,0.51,0.0,90,2016-04-28T23:00:00.000+05:30
277.36,597,0.51,0.0,90,2016-04-29T00:00:00.000+05:30
276.59,458,0.0,0.0,75,2016-04-29T01:00:00.000+05:30
275.96,357,0.0,0.0,1,2016-04-29T02:00:00.000+05:30
275.63,398,0.0,0.0,20,2016-04-29T03:00:00.000+05:30
274.88,810,0.0,0.0,75,2016-04-29T04:00:00.000+05:30
274.86,2665,0.0,0.0,75,2016-04-29T05:00:00.000+05:30
274.88,5813,0.0,0.0,90,2016-04-29T06:00:00.000+05:30
275.38,6904,0.0,0.0,75,2016-04-29T07:00:00.000+05:30
276.95,5464,0.0,0.0,75,2016-04-29T08:00:00.000+05:30
278.76,5221,0.0,0.0,75,2016-04-29T09:00:00.000+05:30
280.73,4952,0.0,0.0,20,2016-04-29T10:00:00.000+05:30
282.08,5296,0.0,0.0,20,2016-04-29T11:00:00.000+05:30
283.8,5736,0.0,0.0,20,2016-04-29T12:00:00.000+05:30
284.94,5553,0.0,0.0,1,2016-04-29T13:00:00.000+05:30
286.27,5842,0.0,0.0,20,2016-04-29T14:00:00.000+05:30
287.05,6258,0.0,0.0,20,2016-04-29T15:00:00.000+05:30
287.62,6631,0.0,0.0,20,2016-04-29T16:00:00.000+05:30
288.21,5959,0.0,0.0,20,2016-04-29T17:00:00.000+05:30
288.32,4888,0.0,0.0,20,2016-04-29T18:00:00.000+05:30
287.77,2433,0.0,0.0,40,2016-04-29T19:00:00.000+05:30
285.73,950,0.0,0.0,1,2016-04-29T20:00:00.000+05:30
283.63,872,0.0,0.0,1,2016-04-29T21:00:00.000+05:30
282.32,808,0.0,0.0,1,2016-04-29T22:00:00.000+05:30
281.95,526,0.0,0.0,1,2016-04-29T23:00:00.000+05:30
281.53,1506,0.0,0.0,75,2016-04-30T00:00:00.000+05:30
281.1,862,0.0,0.0,75,2016-04-30T01:00:00.000+05:30
280.43,687,0.0,0.0,90,2016-04-30T02:00:00.000+05:30
279.31,405,0.0,0.0,40,2016-04-30T03:00:00.000+05:30
278.46,413,0.0,0.0,40,2016-04-30T04:00:00.000+05:30
277.62,745,0.0,0.0,20,2016-04-30T05:00:00.000+05:30
277.53,1442,0.0,0.0,40,2016-04-30T06:00:00.000+05:30
277.81,2202,0.0,0.0,75,2016-04-30T07:00:00.000+05:30
278.82,3400,0.0,0.0,75,2016-04-30T08:00:00.000+05:30
280.72,4239,0.0,0.0,90,2016-04-30T09:00:00.000+05:30
282.99,4476,0.0,0.0,90,2016-04-30T10:00:00.000+05:30
284.82,4924,0.0,0.0,90,2016-04-30T11:00:00.000+05:30
