holiday_indexed,temp,rain_1h,snow_1h,clouds_all,weather_main_indexed,weather_description_indexed,date_time,traffic_volume
0.0,276.02,0.0,0.0,90,2.0,1.0,2017-01-21T16:00:00.000+05:30,4402
0.0,275.75,0.0,0.0,90,2.0,1.0,2017-01-21T17:00:00.000+05:30,4268
0.0,275.75,0.0,0.0,90,5.0,11.0,2017-01-21T17:00:00.000+05:30,4268
0.0,275.75,0.0,0.0,90,8.0,12.0,2017-01-21T17:00:00.000+05:30,4268
0.0,275.34,0.0,0.0,90,5.0,11.0,2017-01-21T18:00:00.000+05:30,3932
0.0,275.34,0.0,0.0,90,8.0,12.0,2017-01-21T18:00:00.000+05:30,3932
0.0,275.34,0.0,0.0,90,2.0,1.0,2017-01-21T18:00:00.000+05:30,3932
0.0,275.09,0.0,0.0,90,8.0,12.0,2017-01-21T19:00:00.000+05:30,3221
0.0,275.09,0.0,0.0,90,2.0,1.0,2017-01-21T19:00:00.000+05:30,3221
0.0,274.9,0.0,0.0,90,8.0,12.0,2017-01-21T20:00:00.000+05:30,2641
0.0,274.9,0.0,0.0,90,2.0,1.0,2017-01-21T20:00:00.000+05:30,2641
0.0,275.02,0.0,0.0,90,2.0,1.0,2017-01-21T21:00:00.000+05:30,2624
0.0,275.02,0.0,0.0,90,8.0,12.0,2017-01-21T21:00:00.000+05:30,2624
0.0,274.88,0.0,0.0,90,8.0,12.0,2017-01-21T22:00:00.000+05:30,3699
0.0,274.88,0.0,0.0,90,2.0,1.0,2017-01-21T22:00:00.000+05:30,3699
0.0,274.65,0.0,0.0,90,2.0,1.0,2017-01-21T23:00:00.000+05:30,3089
0.0,274.65,0.0,0.0,90,5.0,11.0,2017-01-21T23:00:00.000+05:30,3089
0.0,274.65,0.0,0.0,90,8.0,12.0,2017-01-21T23:00:00.000+05:30,3089
0.0,274.62,0.0,0.0,90,8.0,12.0,2017-01-22T00:00:00.000+05:30,1117
0.0,274.62,0.0,0.0,90,5.0,11.0,2017-01-22T00:00:00.000+05:30,1117
0.0,274.62,0.0,0.0,90,2.0,1.0,2017-01-22T00:00:00.000+05:30,1117
0.0,274.62,0.0,0.0,90,2.0,1.0,2017-01-22T01:00:00.000+05:30,657
0.0,274.62,0.0,0.0,90,5.0,11.0,2017-01-22T01:00:00.000+05:30,657
0.0,274.62,0.0,0.0,90,8.0,12.0,2017-01-22T01:00:00.000+05:30,657
0.0,274.68,0.0,0.0,90,8.0,12.0,2017-01-22T02:00:00.000+05:30,530
0.0,274.68,0.0,0.0,90,2.0,1.0,2017-01-22T02:00:00.000+05:30,530
0.0,274.71,0.0,0.0,90,2.0,1.0,2017-01-22T03:00:00.000+05:30,388
0.0,274.71,0.0,0.0,90,8.0,12.0,2017-01-22T03:00:00.000+05:30,388
0.0,274.65,0.0,0.0,90,2.0,1.0,2017-01-22T04:00:00.000+05:30,408
0.0,274.65,0.0,0.0,90,8.0,12.0,2017-01-22T04:00:00.000+05:30,408
0.0,274.65,0.0,0.0,90,8.0,12.0,2017-01-22T05:00:00.000+05:30,591
0.0,274.65,0.0,0.0,90,2.0,1.0,2017-01-22T05:00:00.000+05:30,591
0.0,274.65,0.0,0.0,90,2.0,1.0,2017-01-22T06:00:00.000+05:30,935
0.0,274.65,0.0,0.0,90,8.0,12.0,2017-01-22T06:00:00.000+05:30,935
0.0,274.65,0.0,0.0,90,2.0,1.0,2017-01-22T07:00:00.000+05:30,1488
0.0,274.65,0.0,0.0,90,8.0,12.0,2017-01-22T07:00:00.000+05:30,1488
0.0,274.59,0.0,0.0,90,8.0,12.0,2017-01-22T08:00:00.000+05:30,2274
0.0,274.59,0.0,0.0,90,2.0,1.0,2017-01-22T08:00:00.000+05:30,2274
0.0,274.65,0.0,0.0,90,2.0,1.0,2017-01-22T09:00:00.000+05:30,2774
0.0,274.65,0.0,0.0,90,8.0,12.0,2017-01-22T09:00:00.000+05:30,2774
0.0,275.02,0.0,0.0,90,2.0,1.0,2017-01-22T10:00:00.000+05:30,2937
0.0,275.02,0.0,0.0,90,8.0,12.0,2017-01-22T10:00:00.000+05:30,2937
0.0,275.46,0.0,0.0,90,2.0,1.0,2017-01-22T11:00:00.000+05:30,3538
0.0,275.96,0.0,0.0,90,2.0,1.0,2017-01-22T12:00:00.000+05:30,4174
0.0,276.28,0.0,0.0,90,2.0,1.0,2017-01-22T13:00:00.000+05:30,4510
0.0,276.86,0.0,0.0,90,2.0,1.0,2017-01-22T14:00:00.000+05:30,4132
0.0,276.65,0.0,0.0,90,0.0,2.0,2017-01-22T15:00:00.000+05:30,4329
0.0,276.71,0.0,0.0,90,0.0,2.0,2017-01-22T16:00:00.000+05:30,3843
0.0,276.27,0.0,0.0,90,2.0,1.0,2017-01-22T17:00:00.000+05:30,3839
0.0,276.09,0.0,0.0,90,2.0,1.0,2017-01-22T18:00:00.000+05:30,3481
0.0,275.95,0.0,0.0,90,2.0,1.0,2017-01-22T19:00:00.000+05:30,2617
0.0,275.46,0.0,0.0,90,2.0,1.0,2017-01-22T20:00:00.000+05:30,2317
0.0,275.21,0.0,0.0,90,2.0,1.0,2017-01-22T21:00:00.000+05:30,3169
0.0,274.96,0.0,0.0,90,5.0,11.0,2017-01-22T22:00:00.000+05:30,2316
0.0,274.96,0.0,0.0,90,2.0,1.0,2017-01-22T22:00:00.000+05:30,2316
0.0,274.75,0.0,0.0,90,2.0,1.0,2017-01-22T23:00:00.000+05:30,947
0.0,274.75,0.0,0.0,90,3.0,5.0,2017-01-22T23:00:00.000+05:30,947
0.0,274.48,0.0,0.0,90,2.0,1.0,2017-01-23T00:00:00.000+05:30,529
0.0,274.48,0.0,0.0,90,5.0,11.0,2017-01-23T00:00:00.000+05:30,529
0.0,274.28,0.0,0.0,90,5.0,11.0,2017-01-23T01:00:00.000+05:30,330
0.0,274.28,0.0,0.0,90,2.0,1.0,2017-01-23T01:00:00.000+05:30,330
0.0,274.22,0.0,0.0,90,2.0,1.0,2017-01-23T02:00:00.000+05:30,260
0.0,274.22,0.0,0.0,90,5.0,11.0,2017-01-23T02:00:00.000+05:30,260
0.0,274.22,0.0,0.0,90,5.0,11.0,2017-01-23T03:00:00.000+05:30,339
0.0,274.22,0.0,0.0,90,2.0,1.0,2017-01-23T03:00:00.000+05:30,339
0.0,274.22,0.0,0.0,90,2.0,1.0,2017-01-23T04:00:00.000+05:30,857
0.0,274.22,0.0,0.0,90,5.0,11.0,2017-01-23T04:00:00.000+05:30,857
0.0,274.15,0.0,0.0,90,2.0,1.0,2017-01-23T05:00:00.000+05:30,2711
0.0,274.15,0.0,0.0,90,5.0,11.0,2017-01-23T05:00:00.000+05:30,2711
0.0,274.08,0.0,0.0,90,5.0,11.0,2017-01-23T06:00:00.000+05:30,5570
0.0,274.08,0.0,0.0,90,2.0,1.0,2017-01-23T06:00:00.000+05:30,5570
0.0,274.08,0.0,0.0,90,5.0,11.0,2017-01-23T07:00:00.000+05:30,5909
0.0,274.08,0.0,0.0,90,4.0,7.0,2017-01-23T07:00:00.000+05:30,5909
0.0,274.08,0.0,0.0,90,2.0,1.0,2017-01-23T07:00:00.000+05:30,5909
0.0,274.08,0.0,0.0,90,4.0,7.0,2017-01-23T08:00:00.000+05:30,5619
0.0,274.08,0.0,0.0,90,5.0,11.0,2017-01-23T08:00:00.000+05:30,5619
0.0,274.08,0.0,0.0,90,2.0,1.0,2017-01-23T08:00:00.000+05:30,5619
0.0,273.95,0.0,0.0,90,4.0,7.0,2017-01-23T09:00:00.000+05:30,4616
0.0,273.95,0.0,0.0,90,2.0,1.0,2017-01-23T09:00:00.000+05:30,4616
0.0,274.29,0.0,0.0,90,3.0,5.0,2017-01-23T10:00:00.000+05:30,4216
0.0,274.29,0.0,0.0,90,4.0,7.0,2017-01-23T10:00:00.000+05:30,4216
0.0,274.29,0.0,0.0,90,2.0,1.0,2017-01-23T10:00:00.000+05:30,4216
0.0,274.4,0.0,0.0,90,2.0,1.0,2017-01-23T11:00:00.000+05:30,4319
0.0,274.4,0.0,0.0,90,3.0,5.0,2017-01-23T11:00:00.000+05:30,4319
0.0,274.46,0.0,0.0,90,2.0,1.0,2017-01-23T12:00:00.000+05:30,4490
0.0,274.46,0.0,0.0,90,4.0,7.0,2017-01-23T13:00:00.000+05:30,4498
0.0,274.46,0.0,0.0,90,3.0,5.0,2017-01-23T13:00:00.000+05:30,4498
0.0,274.46,0.0,0.0,90,2.0,1.0,2017-01-23T13:00:00.000+05:30,4498
0.0,274.35,0.0,0.0,90,2.0,1.0,2017-01-23T14:00:00.000+05:30,4902
0.0,274.35,0.0,0.0,90,4.0,7.0,2017-01-23T14:00:00.000+05:30,4902
0.0,274.35,0.0,0.0,90,2.0,1.0,2017-01-23T15:00:00.000+05:30,5451
0.0,274.15,0.0,0.0,90,2.0,1.0,2017-01-23T16:00:00.000+05:30,6339
0.0,274.15,0.0,0.0,90,6.0,10.0,2017-01-23T16:00:00.000+05:30,6339
0.0,274.15,0.0,0.0,90,2.0,1.0,2017-01-23T17:00:00.000+05:30,5787
0.0,274.02,0.0,0.0,90,2.0,1.0,2017-01-23T18:00:00.000+05:30,4109
0.0,273.95,0.0,0.0,90,2.0,1.0,2017-01-23T19:00:00.000+05:30,2753
0.0,273.88,0.0,0.0,90,2.0,1.0,2017-01-23T20:00:00.000+05:30,2557
0.0,273.88,0.0,0.0,90,2.0,1.0,2017-01-23T21:00:00.000+05:30,2241
0.0,273.75,0.0,0.0,90,2.0,1.0,2017-01-23T22:00:00.000+05:30,1370
0.0,273.75,0.0,0.0,90,2.0,1.0,2017-01-23T23:00:00.000+05:30,977
0.0,273.68,0.0,0.0,90,2.0,1.0,2017-01-24T00:00:00.000+05:30,571
0.0,273.62,0.0,0.0,90,2.0,1.0,2017-01-24T01:00:00.000+05:30,300
0.0,273.42,0.0,0.0,90,4.0,7.0,2017-01-24T02:00:00.000+05:30,241
0.0,273.42,0.0,0.0,90,2.0,1.0,2017-01-24T02:00:00.000+05:30,241
0.0,273.42,0.0,0.0,90,2.0,1.0,2017-01-24T03:00:00.000+05:30,348
0.0,273.15,0.0,0.0,90,2.0,1.0,2017-01-24T04:00:00.000+05:30,845
0.0,273.15,0.0,0.0,90,2.0,1.0,2017-01-24T05:00:00.000+05:30,2763
0.0,273.15,0.0,0.0,90,2.0,1.0,2017-01-24T06:00:00.000+05:30,5614
0.0,273.09,0.0,0.0,90,2.0,1.0,2017-01-24T07:00:00.000+05:30,6154
0.0,273.08,0.0,0.0,90,0.0,2.0,2017-01-24T08:00:00.000+05:30,5606
0.0,273.01,0.0,0.0,90,0.0,2.0,2017-01-24T09:00:00.000+05:30,5033
0.0,270.307,0.0,0.0,12,0.0,6.0,2017-01-24T10:00:00.000+05:30,4366
0.0,274.589,0.0,0.0,0,1.0,8.0,2017-01-24T11:00:00.000+05:30,4434
0.0,274.589,0.0,0.0,0,1.0,8.0,2017-01-24T12:00:00.000+05:30,4679
0.0,274.589,0.0,0.0,0,1.0,8.0,2017-01-24T13:00:00.000+05:30,4661
0.0,275.515,0.0,0.0,32,0.0,4.0,2017-01-24T14:00:00.000+05:30,4996
0.0,275.515,0.0,0.0,32,0.0,4.0,2017-01-24T15:00:00.000+05:30,5563
0.0,275.515,0.0,0.0,32,0.0,4.0,2017-01-24T16:00:00.000+05:30,6543
0.0,272.858,0.0,0.0,68,0.0,3.0,2017-01-24T17:00:00.000+05:30,5861
0.0,272.858,0.0,0.0,68,0.0,3.0,2017-01-24T18:00:00.000+05:30,4356
0.0,272.858,0.0,0.0,68,0.0,3.0,2017-01-24T19:00:00.000+05:30,2999
0.0,271.391,0.0,0.0,92,0.0,2.0,2017-01-24T20:00:00.000+05:30,2675
0.0,271.391,0.0,0.0,92,0.0,2.0,2017-01-24T21:00:00.000+05:30,2443
0.0,271.391,0.0,0.0,92,0.0,2.0,2017-01-24T22:00:00.000+05:30,1674
0.0,271.163,0.0,0.0,92,0.0,2.0,2017-01-24T23:00:00.000+05:30,936
0.0,271.163,0.0,0.0,92,0.0,2.0,2017-01-25T00:00:00.000+05:30,730
0.0,271.163,0.0,0.0,92,0.0,2.0,2017-01-25T01:00:00.000+05:30,538
0.0,270.999,0.0,0.0,88,0.0,2.0,2017-01-25T02:00:00.000+05:30,469
0.0,270.999,0.0,0.0,88,0.0,2.0,2017-01-25T03:00:00.000+05:30,551
0.0,270.999,0.0,0.0,88,0.0,2.0,2017-01-25T04:00:00.000+05:30,1049
0.0,270.764,0.0,0.0,92,0.0,2.0,2017-01-25T05:00:00.000+05:30,3038
0.0,270.764,0.0,0.0,92,0.0,2.0,2017-01-25T06:00:00.000+05:30,5499
0.0,270.764,0.0,0.0,92,0.0,2.0,2017-01-25T07:00:00.000+05:30,5595
0.0,270.675,0.0,0.0,92,0.0,2.0,2017-01-25T08:00:00.000+05:30,5103
0.0,270.719,0.0,0.0,88,0.0,2.0,2017-01-25T09:00:00.000+05:30,4411
0.0,272.09,0.0,0.0,90,2.0,1.0,2017-01-25T10:00:00.000+05:30,3846
0.0,272.09,0.0,0.0,90,4.0,7.0,2017-01-25T10:00:00.000+05:30,3846
0.0,272.15,0.0,0.0,90,2.0,1.0,2017-01-25T11:00:00.000+05:30,4032
0.0,272.15,0.0,0.0,90,4.0,7.0,2017-01-25T11:00:00.000+05:30,4032
0.0,271.95,0.0,0.0,90,2.0,1.0,2017-01-25T12:00:00.000+05:30,4367
0.0,271.95,0.0,0.0,90,4.0,7.0,2017-01-25T12:00:00.000+05:30,4367
0.0,271.89,0.0,0.0,90,2.0,1.0,2017-01-25T13:00:00.000+05:30,4304
0.0,271.89,0.0,0.0,90,6.0,10.0,2017-01-25T13:00:00.000+05:30,4304
0.0,271.89,0.0,0.0,90,4.0,7.0,2017-01-25T13:00:00.000+05:30,4304
0.0,271.9,0.0,0.0,90,0.0,2.0,2017-01-25T14:00:00.000+05:30,4899
0.0,271.88,0.0,0.0,90,0.0,2.0,2017-01-25T15:00:00.000+05:30,5381
0.0,271.75,0.0,0.0,90,0.0,2.0,2017-01-25T16:00:00.000+05:30,6513
0.0,271.75,0.0,0.0,90,0.0,2.0,2017-01-25T17:00:00.000+05:30,6021
0.0,271.68,0.0,0.0,90,0.0,2.0,2017-01-25T18:00:00.000+05:30,4289
0.0,271.65,0.0,0.0,90,0.0,2.0,2017-01-25T19:00:00.000+05:30,3004
0.0,271.75,0.0,0.0,90,0.0,2.0,2017-01-25T20:00:00.000+05:30,2649
0.0,271.62,0.0,0.0,90,0.0,2.0,2017-01-25T21:00:00.000+05:30,2409
0.0,271.58,0.0,0.0,90,0.0,2.0,2017-01-25T22:00:00.000+05:30,1783
0.0,271.58,0.0,0.0,90,4.0,7.0,2017-01-25T23:00:00.000+05:30,1051
0.0,271.72,0.0,0.0,90,4.0,7.0,2017-01-26T00:00:00.000+05:30,548
0.0,271.51,0.0,0.0,90,4.0,7.0,2017-01-26T01:00:00.000+05:30,347
0.0,271.65,0.0,0.0,90,4.0,7.0,2017-01-26T02:00:00.000+05:30,266
0.0,271.65,0.0,0.0,90,4.0,7.0,2017-01-26T03:00:00.000+05:30,370
0.0,271.51,0.0,0.0,90,0.0,2.0,2017-01-26T04:00:00.000+05:30,870
0.0,271.22,0.0,0.0,90,2.0,1.0,2017-01-26T05:00:00.000+05:30,2720
0.0,271.02,0.0,0.0,90,0.0,2.0,2017-01-26T06:00:00.000+05:30,5815
0.0,270.95,0.0,0.0,90,0.0,2.0,2017-01-26T07:00:00.000+05:30,6368
0.0,270.55,0.0,0.0,90,0.0,2.0,2017-01-26T08:00:00.000+05:30,5830
0.0,270.35,0.0,0.0,75,0.0,3.0,2017-01-26T09:00:00.000+05:30,5144
0.0,270.42,0.0,0.0,90,0.0,2.0,2017-01-26T10:00:00.000+05:30,4367
0.0,270.65,0.0,0.0,90,0.0,2.0,2017-01-26T11:00:00.000+05:30,4710
0.0,270.82,0.0,0.0,90,0.0,2.0,2017-01-26T12:00:00.000+05:30,4810
0.0,271.08,0.0,0.0,90,0.0,2.0,2017-01-26T13:00:00.000+05:30,4856
0.0,271.28,0.0,0.0,90,0.0,2.0,2017-01-26T14:00:00.000+05:30,5354
0.0,271.35,0.0,0.0,90,0.0,2.0,2017-01-26T15:00:00.000+05:30,5767
0.0,271.29,0.0,0.0,90,0.0,2.0,2017-01-26T16:00:00.000+05:30,6772
0.0,270.69,0.0,0.0,90,0.0,2.0,2017-01-26T17:00:00.000+05:30,6458
0.0,270.02,0.0,0.0,90,4.0,7.0,2017-01-26T18:00:00.000+05:30,4714
0.0,269.69,0.0,0.0,90,0.0,2.0,2017-01-26T19:00:00.000+05:30,3447
0.0,269.44,0.0,0.0,90,0.0,2.0,2017-01-26T20:00:00.000+05:30,2969
0.0,268.82,0.0,0.0,90,0.0,2.0,2017-01-26T21:00:00.000+05:30,3619
0.0,268.62,0.0,0.0,90,0.0,2.0,2017-01-26T22:00:00.000+05:30,3522
0.0,268.35,0.0,0.0,90,0.0,2.0,2017-01-26T23:00:00.000+05:30,1281
0.0,268.08,0.0,0.0,90,0.0,2.0,2017-01-27T00:00:00.000+05:30,664
0.0,267.82,0.0,0.0,90,0.0,2.0,2017-01-27T01:00:00.000+05:30,409
0.0,267.61,0.0,0.0,90,0.0,2.0,2017-01-27T02:00:00.000+05:30,312
0.0,267.61,0.0,0.0,90,0.0,2.0,2017-01-27T03:00:00.000+05:30,390
0.0,267.61,0.0,0.0,90,0.0,2.0,2017-01-27T04:00:00.000+05:30,827
0.0,267.35,0.0,0.0,90,0.0,2.0,2017-01-27T05:00:00.000+05:30,2602
0.0,267.22,0.0,0.0,40,0.0,4.0,2017-01-27T06:00:00.000+05:30,5160
0.0,266.22,0.0,0.0,75,0.0,3.0,2017-01-27T07:00:00.000+05:30,6266
0.0,265.72,0.0,0.0,90,0.0,2.0,2017-01-27T08:00:00.000+05:30,5802
0.0,265.65,0.0,0.0,75,0.0,3.0,2017-01-27T09:00:00.000+05:30,4946
0.0,265.72,0.0,0.0,75,0.0,3.0,2017-01-27T10:00:00.000+05:30,4667
0.0,267.38,0.0,0.0,1,1.0,0.0,2017-01-27T11:00:00.000+05:30,5109
0.0,268.41,0.0,0.0,40,0.0,4.0,2017-01-27T12:00:00.000+05:30,5325
0.0,269.84,0.0,0.0,40,0.0,4.0,2017-01-27T13:00:00.000+05:30,5144
0.0,270.87,0.0,0.0,75,0.0,3.0,2017-01-27T14:00:00.000+05:30,5366
0.0,271.72,0.0,0.0,1,1.0,0.0,2017-01-27T15:00:00.000+05:30,5909
0.0,272.64,0.0,0.0,1,1.0,0.0,2017-01-27T16:00:00.000+05:30,6261
0.0,272.65,0.0,0.0,1,1.0,0.0,2017-01-27T17:00:00.000+05:30,6054
0.0,271.94,0.0,0.0,1,1.0,0.0,2017-01-27T18:00:00.000+05:30,4713
0.0,271.07,0.0,0.0,5,1.0,0.0,2017-01-27T19:00:00.000+05:30,3729
0.0,270.68,0.0,0.0,1,1.0,0.0,2017-01-27T20:00:00.000+05:30,3169
0.0,270.44,0.0,0.0,5,1.0,0.0,2017-01-27T21:00:00.000+05:30,3952
0.0,270.08,0.0,0.0,1,1.0,0.0,2017-01-27T22:00:00.000+05:30,2914
0.0,269.87,0.0,0.0,1,1.0,0.0,2017-01-27T23:00:00.000+05:30,1835
0.0,269.51,0.0,0.0,1,1.0,0.0,2017-01-28T00:00:00.000+05:30,1094
0.0,269.43,0.0,0.0,1,1.0,0.0,2017-01-28T01:00:00.000+05:30,676
0.0,269.22,0.0,0.0,1,1.0,0.0,2017-01-28T02:00:00.000+05:30,583
0.0,268.92,0.0,0.0,1,1.0,0.0,2017-01-28T03:00:00.000+05:30,394
0.0,269.08,0.0,0.0,1,1.0,0.0,2017-01-28T04:00:00.000+05:30,438
0.0,269.36,0.0,0.0,75,0.0,3.0,2017-01-28T05:00:00.000+05:30,717
0.0,269.28,0.0,0.0,90,0.0,2.0,2017-01-28T06:00:00.000+05:30,1242
0.0,269.72,0.0,0.0,90,0.0,2.0,2017-01-28T07:00:00.000+05:30,2124
0.0,269.81,0.0,0.0,90,6.0,10.0,2017-01-28T08:00:00.000+05:30,2984
0.0,269.81,0.0,0.0,90,0.0,2.0,2017-01-28T09:00:00.000+05:30,3770
0.0,270.15,0.0,0.0,90,0.0,2.0,2017-01-28T10:00:00.000+05:30,4353
0.0,270.5,0.0,0.0,90,0.0,2.0,2017-01-28T11:00:00.000+05:30,4954
0.0,270.58,0.0,0.0,90,0.0,2.0,2017-01-28T12:00:00.000+05:30,5247
0.0,270.48,0.0,0.0,90,0.0,2.0,2017-01-28T13:00:00.000+05:30,4933
0.0,270.75,0.0,0.0,90,0.0,2.0,2017-01-28T14:00:00.000+05:30,4991
0.0,270.75,0.0,0.0,90,0.0,2.0,2017-01-28T15:00:00.000+05:30,4764
0.0,270.65,0.0,0.0,90,0.0,2.0,2017-01-28T16:00:00.000+05:30,4580
0.0,270.15,0.0,0.0,90,0.0,2.0,2017-01-28T17:00:00.000+05:30,4735
0.0,269.88,0.0,0.0,90,0.0,2.0,2017-01-28T18:00:00.000+05:30,4677
0.0,269.75,0.0,0.0,90,0.0,2.0,2017-01-28T19:00:00.000+05:30,3769
0.0,269.65,0.0,0.0,90,0.0,2.0,2017-01-28T20:00:00.000+05:30,3036
0.0,269.35,0.0,0.0,90,0.0,2.0,2017-01-28T21:00:00.000+05:30,3165
0.0,269.29,0.0,0.0,90,0.0,2.0,2017-01-28T22:00:00.000+05:30,3539
0.0,269.15,0.0,0.0,90,0.0,2.0,2017-01-28T23:00:00.000+05:30,1880
0.0,269.08,0.0,0.0,90,0.0,2.0,2017-01-29T00:00:00.000+05:30,1229
0.0,269.0,0.0,0.0,90,0.0,2.0,2017-01-29T01:00:00.000+05:30,795
0.0,268.68,0.0,0.0,90,0.0,2.0,2017-01-29T02:00:00.000+05:30,561
0.0,268.81,0.0,0.0,90,0.0,2.0,2017-01-29T03:00:00.000+05:30,302
0.0,268.81,0.0,0.0,90,0.0,2.0,2017-01-29T04:00:00.000+05:30,294
0.0,269.15,0.0,0.0,90,0.0,2.0,2017-01-29T05:00:00.000+05:30,442
0.0,269.22,0.0,0.0,90,0.0,2.0,2017-01-29T06:00:00.000+05:30,756
0.0,269.37,0.0,0.0,90,0.0,2.0,2017-01-29T07:00:00.000+05:30,1227
0.0,269.29,0.0,0.0,90,4.0,7.0,2017-01-29T08:00:00.000+05:30,1919
0.0,269.3,0.0,0.0,90,4.0,7.0,2017-01-29T09:00:00.000+05:30,2631
0.0,268.55,0.0,0.0,90,0.0,2.0,2017-01-29T10:00:00.000+05:30,3465
0.0,268.68,0.0,0.0,40,0.0,4.0,2017-01-29T11:00:00.000+05:30,3919
0.0,269.36,0.0,0.0,1,1.0,0.0,2017-01-29T12:00:00.000+05:30,4323
0.0,270.08,0.0,0.0,1,1.0,0.0,2017-01-29T13:00:00.000+05:30,4679
0.0,270.43,0.0,0.0,40,0.0,4.0,2017-01-29T14:00:00.000+05:30,4740
0.0,270.94,0.0,0.0,1,1.0,0.0,2017-01-29T15:00:00.000+05:30,4535
0.0,271.0,0.0,0.0,40,0.0,4.0,2017-01-29T16:00:00.000+05:30,4767
0.0,270.22,0.0,0.0,40,0.0,4.0,2017-01-29T17:00:00.000+05:30,4284
0.0,268.94,0.0,0.0,40,0.0,4.0,2017-01-29T18:00:00.000+05:30,3719
0.0,267.42,0.0,0.0,20,0.0,6.0,2017-01-29T19:00:00.000+05:30,2906
0.0,265.95,0.0,0.0,5,1.0,0.0,2017-01-29T20:00:00.000+05:30,2442
0.0,264.3,0.0,0.0,5,1.0,0.0,2017-01-29T21:00:00.000+05:30,1939
0.0,263.49,0.0,0.0,1,1.0,0.0,2017-01-29T22:00:00.000+05:30,1413
0.0,262.58,0.0,0.0,1,1.0,0.0,2017-01-29T23:00:00.000+05:30,904
0.0,262.21,0.0,0.0,1,1.0,0.0,2017-01-30T00:00:00.000+05:30,512
0.0,262.41,0.0,0.0,1,1.0,0.0,2017-01-30T01:00:00.000+05:30,289
0.0,262.54,0.0,0.0,1,1.0,0.0,2017-01-30T02:00:00.000+05:30,227
0.0,262.74,0.0,0.0,1,1.0,0.0,2017-01-30T03:00:00.000+05:30,312
0.0,263.93,0.0,0.0,1,1.0,0.0,2017-01-30T04:00:00.000+05:30,818
0.0,265.21,0.0,0.0,75,0.0,3.0,2017-01-30T05:00:00.000+05:30,2685
0.0,266.0,0.0,0.0,90,0.0,2.0,2017-01-30T06:00:00.000+05:30,5601
0.0,266.94,0.0,0.0,90,4.0,7.0,2017-01-30T07:00:00.000+05:30,5606
0.0,267.48,0.0,0.0,90,4.0,7.0,2017-01-30T08:00:00.000+05:30,3998
0.0,267.48,0.0,0.0,90,2.0,1.0,2017-01-30T08:00:00.000+05:30,3998
0.0,268.26,0.0,0.0,90,4.0,7.0,2017-01-30T09:00:00.000+05:30,4470
0.0,268.26,0.0,0.0,90,2.0,1.0,2017-01-30T09:00:00.000+05:30,4470
0.0,269.27,0.0,0.0,90,4.0,7.0,2017-01-30T10:00:00.000+05:30,3901
0.0,269.27,0.0,0.0,90,2.0,1.0,2017-01-30T10:00:00.000+05:30,3901
0.0,270.71,0.0,0.0,90,2.0,1.0,2017-01-30T11:00:00.000+05:30,3983
0.0,271.89,0.0,0.0,90,6.0,10.0,2017-01-30T12:00:00.000+05:30,4329
0.0,271.89,0.0,0.0,90,2.0,1.0,2017-01-30T12:00:00.000+05:30,4329
0.0,273.28,0.0,0.0,90,6.0,10.0,2017-01-30T13:00:00.000+05:30,4314
0.0,273.28,0.0,0.0,90,2.0,1.0,2017-01-30T13:00:00.000+05:30,4314
0.0,274.84,0.0,0.0,1,2.0,1.0,2017-01-30T14:00:00.000+05:30,4856
0.0,275.82,0.0,0.0,90,2.0,1.0,2017-01-30T15:00:00.000+05:30,5400
0.0,276.68,0.0,0.0,75,2.0,1.0,2017-01-30T16:00:00.000+05:30,6234
0.0,276.08,0.0,0.0,90,2.0,1.0,2017-01-30T17:00:00.000+05:30,5935
0.0,274.84,0.0,0.0,90,2.0,1.0,2017-01-30T18:00:00.000+05:30,4362
0.0,274.16,0.0,0.0,90,3.0,9.0,2017-01-30T19:00:00.000+05:30,2772
0.0,274.16,0.0,0.0,90,4.0,7.0,2017-01-30T19:00:00.000+05:30,2772
0.0,273.27,0.0,0.0,40,3.0,5.0,2017-01-30T20:00:00.000+05:30,2314
0.0,273.27,0.0,0.0,40,2.0,1.0,2017-01-30T20:00:00.000+05:30,2314
0.0,273.27,0.0,0.0,40,4.0,17.0,2017-01-30T20:00:00.000+05:30,2314
0.0,272.81,0.0,0.0,90,4.0,17.0,2017-01-30T21:00:00.000+05:30,2066
0.0,272.81,0.0,0.0,90,3.0,5.0,2017-01-30T21:00:00.000+05:30,2066
0.0,272.81,0.0,0.0,90,5.0,14.0,2017-01-30T21:00:00.000+05:30,2066
0.0,272.81,0.0,0.0,90,2.0,1.0,2017-01-30T21:00:00.000+05:30,2066
0.0,272.96,0.0,0.0,90,3.0,5.0,2017-01-30T22:00:00.000+05:30,1371
0.0,272.96,0.0,0.0,90,5.0,14.0,2017-01-30T22:00:00.000+05:30,1371
0.0,272.96,0.0,0.0,90,2.0,1.0,2017-01-30T22:00:00.000+05:30,1371
0.0,272.96,0.0,0.0,90,4.0,17.0,2017-01-30T22:00:00.000+05:30,1371
0.0,273.21,0.0,0.0,90,4.0,31.0,2017-01-30T23:00:00.000+05:30,927
0.0,273.21,0.0,0.0,90,3.0,5.0,2017-01-30T23:00:00.000+05:30,927
0.0,273.21,0.0,0.0,90,5.0,14.0,2017-01-30T23:00:00.000+05:30,927
0.0,273.21,0.0,0.0,90,2.0,1.0,2017-01-30T23:00:00.000+05:30,927
